Date;Hour;Forex;Event;Actuel;Forecast;Previous
05/01/2019;20:00:00;USD;Decision de la FED sur les taux directeur;0.025;0.025;0.025
05/01/2019;16:00:00;USD;Indice PMI manufacturier de l'ISM;52.8;55;55.3
07/01/2019;16:00:00;USD;Indice PMI manufacturier de l'ISM;51.7;51;52.1
07/01/2019;09:55:00;EUR;Nombre chomeur Allemagne;-1;-3;60
07/01/2019;09:55:00;EUR;PMI manufacturier Allemagne;45;45.4;45.4
08/01/2019;16:00:00;USD;Indice PMI manufacturier de l'ISM;51.2;52;51.7
08/01/2019;14:30:00;USD;Inscriptions hebdomadaires au chomage;215;214;207
08/01/2019;09:55:00;EUR;PMI manufacturier Allemagne;43.2;43.1;43.1
10/01/2019;16:00:00;USD;Indice PMI manufacturier de l'ISM;47.8;50.4;49.1
10/01/2019;09:55:00;EUR;PMI manufacturier Allemagne;41.7;41.4;43.5
11/01/2019;14:30:00;USD;Creation d'emplois dans le secteur non agricole;128;89;180
11/01/2019;16:00:00;USD;Indice PMI manufacturier de l'ISM;48.3;48.9;47.8
11/01/2019;14:30:00;USD;Taux de chomage;0.036;0.036;0.035
15/01/2019;15:30:00;USD;Prix à la production mensuel;-0.002;-0.001;0.001
17/01/2019;15:30:00;USD;Inscriptions hebdomadaires au chomage;213;219;216
22/01/2019;17:00:00;USD;Ventes de logements existants;4.99;5.25;5.33
24/01/2019;14:45:00;EUR;Decision de la BCE sur les taux directeur;0;0;0
24/01/2019;15:30:00;USD;Inscriptions hebdomadaires au chomage;199;219;212
24/01/2019;10:30:00;EUR;PMI manufacturier Allemagne;49.9;51.4;51.5
25/01/2019;11:00:00;EUR;IFO climat des affaires Allemagne;99.1;100.7;101
29/01/2019;17:00:00;USD;Confiance des consommateurs;120.2;124.7;126.6
30/01/2019;21:00:00;USD;Decision de la FED sur les taux directeur;0.025;0.025;0.025
30/01/2019;17:00:00;USD;Promesses de ventes de logements;-0.022;0.008;-0.009
31/01/2019;15:30:00;USD;Inscriptions hebdomadaires au chomage;253;215;200
31/01/2019;10:55:00;EUR;Nombre chomeur Allemagne;-2;-11;-14
31/01/2019;17:00:00;USD;Ventes de logements neufs;657;560;562
01/02/2019;10:55:00;EUR;PMI manufacturier Allemagne;51.5;51.5;51.5
04/02/2019;14:30:00;USD;Commandes de biens durables;0.001;0.003;-0.001
05/02/2019;14:30:00;USD;Inscriptions hebdomadaires au chomage;230;220;230
05/02/2019;09:55:00;EUR;PMI manufacturier Allemagne;44.4;44.5;44.5
08/02/2019;14:30:00;USD;Creation d'emplois dans le secteur non agricole;164;164;193
08/02/2019;14:30:00;USD;Taux de chomage;0.037;0.037;0.037
09/02/2019;09:55:00;EUR;PMI manufacturier Allemagne;43.5;43.6;43.6
12/02/2019;17:00:00;USD;Indice PMI manufacturier de l'ISM;48.1;49.2;48.3
12/02/2019;10:55:00;EUR;PMI manufacturier Allemagne;44.1;43.8;43.8
13/02/2019;15:30:00;USD;IPC core mensuel;0.002;0.002;0.002
14/02/2019;15:30:00;USD;Inscriptions hebdomadaires au chomage;239;225;235
14/02/2019;09:00:00;EUR;PIB Trimestriel All;0;0.001;-0.002
14/02/2019;15:30:00;USD;Prix à la production mensuel;-0.001;0.001;-0.001
14/02/2019;15:30:00;USD;Ventes au détail mensuelle;-0.012;0.001;0.001
21/02/2019;15:30:00;USD;Commandes de biens durables;0.001;0.002;-0.002
21/02/2019;15:30:00;USD;Inscriptions hebdomadaires au chomage;216;220;239
21/02/2019;10:30:00;EUR;PMI manufacturier Allemagne;47.6;50;49.7
21/02/2019;17:00:00;USD;Ventes de logements existants;4.94;5.01;5
22/02/2019;11:00:00;EUR;IFO climat des affaires Allemagne;98.5;99;99.3
22/02/2019;09:00:00;EUR;PIB Trimestriel All;0;0;0
26/02/2019;17:00:00;USD;Confiance des consommateurs;131.4;124.7;121.7
26/02/2019;15:30:00;USD;Permis de construire;1.326;1.29;1.322
27/02/2019;17:00:00;USD;Promesses de ventes de logements;0.046;0.008;-0.023
28/02/2019;15:30:00;USD;Inscriptions hebdomadaires au chomage;225;221;217
28/02/2019;15:30:00;USD;PIB Trimestriel;0.026;0.026;0.034
01/03/2019;17:00:00;USD;Indice PMI manufacturier de l'ISM;54.1;57.7;59.3
01/03/2019;15:30:00;USD;Inscriptions hebdomadaires au chomage;231;220;221
04/03/2019;16:00:00;USD;Indice PMI manufacturier de l'ISM;56.1;58.1;59.7
05/03/2019;14:30:00;USD;Creation d'emplois dans le secteur non agricole;263;181;189
05/03/2019;16:00:00;USD;Indice PMI manufacturier de l'ISM;55.5;57.2;56.1
05/03/2019;14:30:00;USD;Taux de chomage;0.036;0.038;0.038
06/03/2019;16:00:00;USD;Indice PMI manufacturier de l'ISM;52.1;53;52.8
06/03/2019;09:55:00;EUR;PMI manufacturier Allemagne;44.3;44.3;44.3
07/03/2019;16:00:00;USD;Indice PMI manufacturier de l'ISM;55.1;56.1;56.9
07/03/2019;14:30:00;USD;Inscriptions hebdomadaires au chomage;221;220;229
09/03/2019;16:00:00;USD;Indice PMI manufacturier de l'ISM;49.1;51.1;51.2
10/03/2019;16:00:00;USD;Indice PMI manufacturier de l'ISM;52.6;55;56.4
10/03/2019;14:30:00;USD;Inscriptions hebdomadaires au chomage;219;215;215
13/03/2019;14:30:00;USD;Commandes de biens durables;-0.001;0.001;0.003
13/03/2019;14:30:00;USD;Prix à la production mensuel;0.001;0.002;-0.001
14/03/2019;14:30:00;USD;Inscriptions hebdomadaires au chomage;229;225;223
14/03/2019;16:00:00;USD;Ventes de logements neufs;607;622;652
20/03/2019;20:00:00;USD;Decision de la FED sur les taux directeur;0.025;0.025;0.025
21/03/2019;14:30:00;USD;Inscriptions hebdomadaires au chomage;221;226;230
22/03/2019;10:30:00;EUR;PMI manufacturier Allemagne;44.7;48;47.6
22/03/2019;16:00:00;USD;Ventes de logements existants;5.51;5.1;4.93
25/03/2019;11:00:00;EUR;IFO climat des affaires Allemagne;99.6;98.7;98.7
26/03/2019;16:00:00;USD;Confiance des consommateurs;124.1;132;131.4
26/03/2019;14:30:00;USD;Permis de construire;1.296;1.32;1.317
28/03/2019;14:30:00;USD;Inscriptions hebdomadaires au chomage;211;220;216
28/03/2019;14:30:00;USD;PIB Trimestriel;0.022;0.024;0.026
28/03/2019;16:00:00;USD;Promesses de ventes de logements;-0.01;0.001;0.043
29/03/2019;10:55:00;EUR;Nombre chomeur Allemagne;-7;-10;-20
29/03/2019;16:00:00;USD;Ventes de logements neufs;667;620;636
01/04/2019;15:30:00;USD;Creation d'emplois dans le secteur non agricole;312;178;176
01/04/2019;10:55:00;EUR;Nombre chomeur Allemagne;-14;-12;-16
01/04/2019;15:30:00;USD;Taux de chomage;0.039;0.037;0.037
04/04/2019;14:30:00;USD;Inscriptions hebdomadaires au chomage;202;216;212
10/04/2019;14:30:00;USD;Creation d'emplois dans le secteur non agricole;136;140;168
10/04/2019;14:30:00;USD;Taux de chomage;0.035;0.037;0.037
11/04/2019;10:55:00;EUR;PMI manufacturier Allemagne;42.1;41.9;41.7
12/04/2019;17:00:00;USD;Indice PMI manufacturier de l'ISM;53.9;54.5;54.7
18/04/2019;14:30:00;USD;Inscriptions hebdomadaires au chomage;192;205;197
18/04/2019;09:30:00;EUR;PMI manufacturier Allemagne;44.5;45;44.1
18/04/2019;14:30:00;USD;Ventes au détail mensuelle;0.016;0.009;-0.002
19/04/2019;14:30:00;USD;Permis de construire;1.269;1.3;1.291
22/04/2019;16:00:00;USD;Ventes de logements existants;5.21;5.3;5.48
23/04/2019;16:00:00;USD;Ventes de logements neufs;692;647;662
24/04/2019;10:00:00;EUR;IFO climat des affaires Allemagne;99.2;99.9;99.6
25/04/2019;14:30:00;USD;Commandes de biens durables;0.004;0.002;-0.002
25/04/2019;14:30:00;USD;Inscriptions hebdomadaires au chomage;230;199;193
26/04/2019;14:30:00;USD;PIB Trimestriel;0.032;0.02;0.022
30/04/2019;16:00:00;USD;Confiance des consommateurs;129.2;126;124.1
30/04/2019;09:55:00;EUR;Nombre chomeur Allemagne;-12;-6;-7
30/04/2019;16:00:00;USD;Promesses de ventes de logements;0.038;0.011;-0.01
02/05/2019;17:00:00;USD;Indice PMI manufacturier de l'ISM;56.7;57.2;58
03/05/2019;17:00:00;USD;Indice PMI manufacturier de l'ISM;59.7;57.3;56.7
03/05/2019;17:00:00;USD;Ventes de logements neufs;621;600;599
04/05/2019;14:30:00;USD;Creation d'emplois dans le secteur non agricole;196;175;33
04/05/2019;14:30:00;USD;Taux de chomage;0.038;0.038;0.038
06/05/2019;16:00:00;USD;Indice PMI manufacturier de l'ISM;56.9;55.5;55.5
07/05/2019;14:30:00;USD;Creation d'emplois dans le secteur non agricole;224;160;72
07/05/2019;14:30:00;USD;Taux de chomage;0.037;0.036;0.036
08/05/2019;16:00:00;USD;Indice PMI manufacturier de l'ISM;53.7;55.5;55.1
09/05/2019;16:00:00;USD;Indice PMI manufacturier de l'ISM;56.4;54;53.7
09/05/2019;14:30:00;USD;Inscriptions hebdomadaires au chomage;217;215;216
11/05/2019;17:00:00;USD;Indice PMI manufacturier de l'ISM;54.7;53.5;52.6
12/05/2019;15:30:00;USD;Inscriptions hebdomadaires au chomage;203;215;213
15/05/2019;08:00:00;EUR;PIB Trimestriel All;0.004;0.004;0
15/05/2019;14:30:00;USD;Ventes au détail mensuelle;-0.002;0.002;0.017
16/05/2019;14:30:00;USD;Inscriptions hebdomadaires au chomage;212;220;228
16/05/2019;14:30:00;USD;Permis de construire;1.296;1.29;1.288
21/05/2019;16:00:00;USD;Ventes de logements existants;5.19;5.35;5.21
23/05/2019;10:00:00;EUR;IFO climat des affaires Allemagne;97.9;99.2;99.2
23/05/2019;14:30:00;USD;Inscriptions hebdomadaires au chomage;211;215;212
23/05/2019;08:00:00;EUR;PIB Trimestriel All;0.004;0.004;0.004
23/05/2019;09:30:00;EUR;PMI manufacturier Allemagne;44.3;44.8;44.4
23/05/2019;16:00:00;USD;Ventes de logements neufs;673;675;723
24/05/2019;14:30:00;USD;Commandes de biens durables;0;0.002;-0.005
28/05/2019;16:00:00;USD;Confiance des consommateurs;134.1;130.1;129.2
29/05/2019;09:55:00;EUR;Nombre chomeur Allemagne;60;-8;-12
30/05/2019;14:30:00;USD;Inscriptions hebdomadaires au chomage;215;216;212
30/05/2019;14:30:00;USD;PIB Trimestriel;0.031;0.031;0.022
30/05/2019;16:00:00;USD;Promesses de ventes de logements;-0.015;0.009;0.039
06/06/2019;13:45:00;EUR;Decision de la BCE sur les taux directeur;0;0;0
06/06/2019;14:30:00;USD;Inscriptions hebdomadaires au chomage;218;215;218
09/06/2019;14:30:00;USD;Creation d'emplois dans le secteur non agricole;130;160;159
09/06/2019;14:30:00;USD;Taux de chomage;0.037;0.037;0.037
12/06/2019;15:30:00;USD;Creation d'emplois dans le secteur non agricole;266;186;156
12/06/2019;15:30:00;USD;Taux de chomage;0.035;0.036;0.036
13/06/2019;14:30:00;USD;Inscriptions hebdomadaires au chomage;222;216;219
14/06/2019;14:30:00;USD;Ventes au détail mensuelle;0.005;0.007;0.003
18/06/2019;14:30:00;USD;Permis de construire;1.294;1.296;1.29
19/06/2019;20:00:00;USD;Decision de la FED sur les taux directeur;0.025;0.025;0.025
20/06/2019;14:30:00;USD;Inscriptions hebdomadaires au chomage;216;220;222
21/06/2019;09:30:00;EUR;PMI manufacturier Allemagne;45.4;44.6;44.3
21/06/2019;16:00:00;USD;Ventes de logements existants;5.34;5.29;5.21
24/06/2019;10:00:00;EUR;IFO climat des affaires Allemagne;97.4;97.4;97.9
25/06/2019;16:00:00;USD;Confiance des consommateurs;121.5;131.1;131.3
25/06/2019;16:00:00;USD;Ventes de logements neufs;626;680;679
26/06/2019;14:30:00;USD;Commandes de biens durables;0.003;0.001;-0.001
27/06/2019;14:30:00;USD;Inscriptions hebdomadaires au chomage;227;220;217
27/06/2019;14:30:00;USD;PIB Trimestriel;0.031;0.031;0.031
27/06/2019;16:00:00;USD;Promesses de ventes de logements;0.011;0.011;-0.015
01/07/2019;17:00:00;USD;Indice PMI manufacturier de l'ISM;57.6;59.6;60.7
02/07/2019;15:30:00;USD;Inscriptions hebdomadaires au chomage;234;221;253
03/07/2019;14:45:00;EUR;Decision de la BCE sur les taux directeur;0;0;0
03/07/2019;15:30:00;USD;Inscriptions hebdomadaires au chomage;223;225;226
06/07/2019;14:30:00;USD;Creation d'emplois dans le secteur non agricole;75;185;224
06/07/2019;14:30:00;USD;Taux de chomage;0.036;0.036;0.036
11/07/2019;15:30:00;USD;Inscriptions hebdomadaires au chomage;211;215;218
16/07/2019;14:30:00;USD;Ventes au détail mensuelle;0.004;0.001;0.004
17/07/2019;14:30:00;USD;Permis de construire;1.22;1.3;1.299
18/07/2019;14:30:00;USD;Inscriptions hebdomadaires au chomage;216;216;208
23/07/2019;16:00:00;USD;Ventes de logements existants;5.27;5.35;5.36
24/07/2019;09:30:00;EUR;PMI manufacturier Allemagne;43.1;45.1;45
24/07/2019;16:00:00;USD;Ventes de logements neufs;646;660;604
25/07/2019;14:30:00;USD;Commandes de biens durables;0.012;0.002;0.005
25/07/2019;13:45:00;EUR;Decision de la BCE sur les taux directeur;0;0;0
25/07/2019;10:00:00;EUR;IFO climat des affaires Allemagne;95.7;97.1;97.5
25/07/2019;14:30:00;USD;Inscriptions hebdomadaires au chomage;206;220;216
26/07/2019;14:30:00;USD;PIB Trimestriel;0.021;0.018;0.031
30/07/2019;16:00:00;USD;Confiance des consommateurs;135.7;125;124.3
30/07/2019;16:00:00;USD;Promesses de ventes de logements;0.028;0.005;0.011
31/07/2019;20:00:00;USD;Decision de la FED sur les taux directeur;0.0225;0.0225;0.025
31/07/2019;09:55:00;EUR;Nombre chomeur Allemagne;1;2;-1
03/08/2019;15:30:00;USD;Creation d'emplois dans le secteur non agricole;20;181;311
03/08/2019;15:30:00;USD;Permis de construire;1.345;1.289;1.326
03/08/2019;15:30:00;USD;Taux de chomage;0.038;0.039;0.04
08/08/2019;14:30:00;USD;Inscriptions hebdomadaires au chomage;209;215;217
10/08/2019;14:30:00;USD;Prix à la production mensuel;-0.003;0.001;0.001
13/08/2019;14:30:00;USD;IPC core mensuel;0.003;0.002;0.003
14/08/2019;08:00:00;EUR;PIB Trimestriel All;-0.001;-0.001;0.004
15/08/2019;14:30:00;USD;Inscriptions hebdomadaires au chomage;220;214;211
15/08/2019;14:30:00;USD;Ventes au détail mensuelle;0.007;0.003;0.003
16/08/2019;14:30:00;USD;Permis de construire;1.336;1.27;1.232
21/08/2019;16:00:00;USD;Ventes de logements existants;5.42;5.39;5.29
22/08/2019;14:30:00;USD;Inscriptions hebdomadaires au chomage;209;216;221
22/08/2019;09:30:00;EUR;PMI manufacturier Allemagne;43.6;43;43.2
23/08/2019;16:00:00;USD;Ventes de logements neufs;635;649;728
26/08/2019;14:30:00;USD;Commandes de biens durables;-0.004;0.001;0.008
26/08/2019;10:00:00;EUR;IFO climat des affaires Allemagne;94.3;95.1;95.8
27/08/2019;16:00:00;USD;Confiance des consommateurs;135.1;129.5;135.8
27/08/2019;08:00:00;EUR;PIB Trimestriel All;-0.001;-0.001;0.004
29/08/2019;14:30:00;USD;Inscriptions hebdomadaires au chomage;215;215;211
29/08/2019;09:55:00;EUR;Nombre chomeur Allemagne;4;4;1
29/08/2019;14:30:00;USD;PIB Trimestriel;0.02;0.02;0.021
29/08/2019;16:00:00;USD;Promesses de ventes de logements;-0.025;0.001;0.028
05/09/2019;14:30:00;USD;Inscriptions hebdomadaires au chomage;228;215;230
05/09/2019;14:30:00;USD;Prix à la production mensuel;0.002;0.002;0.006
08/09/2019;14:30:00;USD;Prix à la production mensuel;0.002;0.002;0.001
13/09/2019;14:30:00;USD;Ventes au détail mensuelle;0.004;0.002;0.008
18/09/2019;20:00:00;USD;Decision de la FED sur les taux directeur;0.02;0.02;0.0225
18/09/2019;14:30:00;USD;Permis de construire;1.419;1.31;1.317
19/09/2019;14:30:00;USD;Inscriptions hebdomadaires au chomage;208;213;206
19/09/2019;16:00:00;USD;Ventes de logements existants;5.49;5.37;5.42
23/09/2019;09:30:00;EUR;PMI manufacturier Allemagne;41.4;44;43.5
24/09/2019;16:00:00;USD;Confiance des consommateurs;125.1;134.1;134.2
24/09/2019;10:00:00;EUR;IFO climat des affaires Allemagne;94.6;94.5;94.3
25/09/2019;16:00:00;USD;Ventes de logements neufs;713;660;666
26/09/2019;14:30:00;USD;Inscriptions hebdomadaires au chomage;213;212;210
26/09/2019;14:30:00;USD;PIB Trimestriel;0.02;0.02;0.02
26/09/2019;16:00:00;USD;Promesses de ventes de logements;0.016;0.009;-0.025
27/09/2019;14:30:00;USD;Commandes de biens durables;0.005;0.002;-0.005
30/09/2019;09:55:00;EUR;Nombre chomeur Allemagne;-10;5;2
01/10/2019;15:30:00;USD;Inscriptions hebdomadaires au chomage;216;225;233
04/10/2019;13:45:00;EUR;Decision de la BCE sur les taux directeur;0;0;0
04/10/2019;14:30:00;USD;IPC core mensuel;0.001;0.002;0.001
05/10/2019;14:30:00;USD;IPC core mensuel;0.001;0.002;0.001
10/10/2019;14:30:00;USD;Inscriptions hebdomadaires au chomage;210;215;220
10/10/2019;14:30:00;USD;IPC core mensuel;0.001;0.002;0.003
16/10/2019;14:30:00;USD;Ventes au détail mensuelle;-0.003;0.003;0.006
17/10/2019;14:30:00;USD;Inscriptions hebdomadaires au chomage;214;212;210
17/10/2019;14:30:00;USD;Permis de construire;1.387;1.34;1.425
22/10/2019;16:00:00;USD;Ventes de logements existants;5.38;5.45;5.5
24/10/2019;14:30:00;USD;Commandes de biens durables;-0.003;-0.002;0.003
24/10/2019;13:45:00;EUR;Decision de la BCE sur les taux directeur;0;0;0
24/10/2019;14:30:00;USD;Inscriptions hebdomadaires au chomage;212;216;218
24/10/2019;09:30:00;EUR;PMI manufacturier Allemagne;41.9;42;41.7
24/10/2019;16:00:00;USD;Ventes de logements neufs;701;710;706
25/10/2019;10:00:00;EUR;IFO climat des affaires Allemagne;94.6;94.5;94.6
29/10/2019;16:00:00;USD;Confiance des consommateurs;125.9;128;126.3
29/10/2019;16:00:00;USD;Promesses de ventes de logements;0.015;0.009;0.014
30/10/2019;20:00:00;USD;Decision de la FED sur les taux directeur;0.0175;0.0175;0.02
30/10/2019;10:55:00;EUR;Nombre chomeur Allemagne;6;2;-10
30/10/2019;14:30:00;USD;PIB Trimestriel;0.019;0.016;0.02
31/10/2019;14:30:00;USD;Inscriptions hebdomadaires au chomage;218;215;213
01/11/2019;15:30:00;USD;IPC core mensuel;0.002;0.002;0.002
03/11/2019;14:30:00;USD;Ventes au détail mensuelle;0.002;0;-0.016
04/11/2019;14:30:00;USD;Inscriptions hebdomadaires au chomage;196;211;204
04/11/2019;14:30:00;USD;Prix à la production mensuel;0.006;0.003;0.001
06/11/2019;14:30:00;USD;Prix à la production mensuel;0.001;0.001;0.002
07/11/2019;14:30:00;USD;Inscriptions hebdomadaires au chomage;209;220;222
07/11/2019;14:30:00;USD;IPC core mensuel;0.003;0.002;0.001
09/11/2019;14:30:00;USD;Prix à la production mensuel;0.001;0.001;0.002
12/11/2019;21:00:00;USD;Decision de la FED sur les taux directeur;0.0175;0.0175;0.0175
12/11/2019;15:30:00;USD;IPC core mensuel;0.002;0.002;0.002
13/11/2019;15:30:00;USD;IPC core mensuel;0.002;0.002;0.001
14/11/2019;15:30:00;USD;Inscriptions hebdomadaires au chomage;225;215;211
14/11/2019;09:00:00;EUR;PIB Trimestriel All;0.001;-0.001;-0.002
14/11/2019;15:30:00;USD;Prix à la production mensuel;0.004;0.003;-0.003
15/11/2019;15:30:00;USD;Ventes au détail mensuelle;0.003;0.002;-0.003
19/11/2019;15:30:00;USD;Permis de construire;1.461;1.385;1.391
21/11/2019;15:30:00;USD;Inscriptions hebdomadaires au chomage;227;219;227
21/11/2019;17:00:00;USD;Ventes de logements existants;5.46;5.47;5.36
22/11/2019;09:00:00;EUR;PIB Trimestriel All;0.001;0.001;-0.002
22/11/2019;10:30:00;EUR;PMI manufacturier Allemagne;43.8;42.9;42.1
25/11/2019;11:00:00;EUR;IFO climat des affaires Allemagne;95;95;94.7
26/11/2019;17:00:00;USD;Confiance des consommateurs;125.5;127;126.1
26/11/2019;17:00:00;USD;Ventes de logements neufs;733;709;738
27/11/2019;15:30:00;USD;Commandes de biens durables;0.006;0.002;-0.004
27/11/2019;15:30:00;USD;Inscriptions hebdomadaires au chomage;213;223;228
27/11/2019;15:30:00;USD;PIB Trimestriel;0.021;0.019;0.019
27/11/2019;17:00:00;USD;Promesses de ventes de logements;-0.017;0.002;0.014
29/11/2019;10:55:00;EUR;Nombre chomeur Allemagne;-16;5;5
03/12/2019;14:30:00;USD;IPC core mensuel;0.001;0.002;0.002
06/12/2019;14:30:00;USD;IPC core mensuel;0.001;0.002;0.001
07/12/2019;14:30:00;USD;Prix à la production mensuel;0.001;0.001;0.001
09/12/2019;13:45:00;EUR;Decision de la BCE sur les taux directeur;0;0;0
09/12/2019;14:30:00;USD;Inscriptions hebdomadaires au chomage;204;215;219
09/12/2019;14:30:00;USD;IPC core mensuel;0.003;0.002;0.003
12/12/2019;14:45:00;EUR;Decision de la BCE sur les taux directeur;0;0;0
12/12/2019;15:30:00;USD;Inscriptions hebdomadaires au chomage;252;213;203
12/12/2019;15:30:00;USD;Prix à la production mensuel;0;0.002;0.004
13/12/2019;15:30:00;USD;Ventes au détail mensuelle;0.002;0.005;0.004
16/12/2019;10:30:00;EUR;PMI manufacturier Allemagne;43.4;44.5;44.1
17/12/2019;15:30:00;USD;Permis de construire;1.482;1.41;1.461
18/12/2019;11:00:00;EUR;IFO climat des affaires Allemagne;96.3;95.5;95.1
19/12/2019;15:30:00;USD;Inscriptions hebdomadaires au chomage;234;225;252
19/12/2019;17:00:00;USD;Ventes de logements existants;5.35;5.44;5.44
20/12/2019;15:30:00;USD;PIB Trimestriel;0.021;0.021;0.021
23/12/2019;15:30:00;USD;Commandes de biens durables;0;0.001;0.003
23/12/2019;17:00:00;USD;Ventes de logements neufs;719;734;710
26/12/2019;15:30:00;USD;Inscriptions hebdomadaires au chomage;222;224;235
30/12/2019;17:00:00;USD;Promesses de ventes de logements;0.012;0.012;-0.013
31/12/2019;17:00:00;USD;Confiance des consommateurs;126.5;128.2;126.8
04/01/2020;16:00:00;USD;Indice PMI manufacturier de l'ISM;49.1;45;50.1
04/01/2020;09:55:00;EUR;PMI manufacturier Allemagne;45.4;45.5;45.7
05/01/2020;16:00:00;USD;Indice PMI manufacturier de l'ISM;41.5;36.9;49.1
06/01/2020;16:00:00;USD;Indice PMI manufacturier de l'ISM;43.1;43;41.5
06/01/2020;09:55:00;EUR;PMI manufacturier Allemagne;36.6;36.8;34.5
07/01/2020;16:00:00;USD;Indice PMI manufacturier de l'ISM;52.6;49.5;43.1
07/01/2020;09:55:00;EUR;Nombre chomeur Allemagne;69;120;238
07/01/2020;09:55:00;EUR;PMI manufacturier Allemagne;45.2;44.6;36.6
09/01/2020;16:00:00;USD;Indice PMI manufacturier de l'ISM;56;54.5;54.2
09/01/2020;09:55:00;EUR;Nombre chomeur Allemagne;-9;1;-17
09/01/2020;09:55:00;EUR;PMI manufacturier Allemagne;52.2;53;51
10/01/2020;16:00:00;USD;Indice PMI manufacturier de l'ISM;55.4;56.4;56
10/01/2020;14:30:00;USD;Inscriptions hebdomadaires au chomage;837;850;873
10/01/2020;09:55:00;EUR;PMI manufacturier Allemagne;56.4;56.6;52.2
12/01/2020;17:00:00;USD;Indice PMI manufacturier de l'ISM;57.5;58;59.3
12/01/2020;10:55:00;EUR;Nombre chomeur Allemagne;-39;8;-38
12/01/2020;10:55:00;EUR;PMI manufacturier Allemagne;57.8;57.9;57.9
14/01/2020;15:30:00;USD;IPC core mensuel;0.001;0.002;0.002
15/01/2020;15:30:00;USD;Prix à la production mensuel;0.001;0.002;0
16/01/2020;15:30:00;USD;Inscriptions hebdomadaires au chomage;204;216;214
16/01/2020;15:30:00;USD;Ventes au détail mensuelle;0.003;0.003;0.003
17/01/2020;15:30:00;USD;Permis de construire;1.416;1.468;1.474
22/01/2020;17:00:00;USD;Ventes de logements existants;5.54;5.43;5.35
23/01/2020;14:45:00;EUR;Decision de la BCE sur les taux directeur;0;0;0
23/01/2020;15:30:00;USD;Inscriptions hebdomadaires au chomage;211;215;205
24/01/2020;10:30:00;EUR;PMI manufacturier Allemagne;45.2;44.5;43.7
27/01/2020;11:00:00;EUR;IFO climat des affaires Allemagne;95.9;97;96.3
27/01/2020;17:00:00;USD;Ventes de logements neufs;694;730;697
28/01/2020;15:30:00;USD;Commandes de biens durables;-0.001;0.002;-0.004
28/01/2020;17:00:00;USD;Confiance des consommateurs;131.6;128;128.2
29/01/2020;21:00:00;USD;Decision de la FED sur les taux directeur;0.0175;0.0175;0.0175
29/01/2020;17:00:00;USD;Promesses de ventes de logements;-0.049;0.005;0.012
30/01/2020;15:30:00;USD;Inscriptions hebdomadaires au chomage;216;215;223
30/01/2020;10:55:00;EUR;Nombre chomeur Allemagne;-2;5;8
30/01/2020;15:30:00;USD;PIB Trimestriel;0.021;0.021;0.021
01/02/2020;15:30:00;USD;Inscriptions hebdomadaires au chomage;222;225;224
01/02/2020;10:55:00;EUR;PMI manufacturier Allemagne;43.7;43.4;43.4
03/02/2020;17:00:00;USD;Indice PMI manufacturier de l'ISM;50.1;50.5;50.9
03/02/2020;10:55:00;EUR;PMI manufacturier Allemagne;48;47.8;45.3
04/02/2020;14:30:00;USD;Inscriptions hebdomadaires au chomage;6648;3.5;3.307
07/02/2020;15:30:00;USD;Creation d'emplois dans le secteur non agricole;4800;3;2.699
07/02/2020;14:30:00;USD;Inscriptions hebdomadaires au chomage;1427;1.355;1.482
07/02/2020;14:30:00;USD;Taux de chomage;0.111;0.123;0.133
10/02/2020;15:30:00;USD;Creation d'emplois dans le secteur non agricole;661;850;1.489
10/02/2020;14:30:00;USD;Taux de chomage;0.079;0.082;0.084
11/02/2020;17:00:00;USD;Indice PMI manufacturier de l'ISM;59.3;55.8;55.4
11/02/2020;10:55:00;EUR;PMI manufacturier Allemagne;58.2;58;58
13/02/2020;15:30:00;USD;Inscriptions hebdomadaires au chomage;205;210;203
13/02/2020;15:30:00;USD;IPC core mensuel;0.002;0.002;0.001
14/02/2020;09:00:00;EUR;PIB Trimestriel All;0;0.001;0.002
14/02/2020;15:30:00;USD;Ventes au détail mensuelle;0.003;0.003;0.002
19/02/2020;15:30:00;USD;Permis de construire;1.551;1.45;1.42
19/02/2020;15:30:00;USD;Prix à la production mensuel;0.005;0.001;0.002
20/02/2020;15:30:00;USD;Inscriptions hebdomadaires au chomage;210;210;206
21/02/2020;10:30:00;EUR;PMI manufacturier Allemagne;47.8;44.8;45.3
21/02/2020;17:00:00;USD;Ventes de logements existants;5.46;5.43;5.53
24/02/2020;11:00:00;EUR;IFO climat des affaires Allemagne;96.1;95.3;96
25/02/2020;17:00:00;USD;Confiance des consommateurs;130.7;132;130.4
25/02/2020;09:00:00;EUR;PIB Trimestriel All;0;0.001;0.001
26/02/2020;17:00:00;USD;Ventes de logements neufs;764;710;708
27/02/2020;15:30:00;USD;Commandes de biens durables;0.009;0.002;0.001
27/02/2020;15:30:00;USD;Inscriptions hebdomadaires au chomage;219;212;211
27/02/2020;15:30:00;USD;PIB Trimestriel;0.021;0.021;0.021
27/02/2020;17:00:00;USD;Promesses de ventes de logements;0.052;0.022;-0.043
28/02/2020;10:55:00;EUR;Nombre chomeur Allemagne;-10;3;-4
01/03/2020;17:00:00;USD;Indice PMI manufacturier de l'ISM;47.2;49;48.1
01/03/2020;10:55:00;EUR;Nombre chomeur Allemagne;8;2;-16
